client_id,gender,purchase_datetime,purchase_time_as_seconds_from_midnight,product_id,quantity,price_per_item,discount_per_item,total_price,date
74216,M,2026-07-13,33192,25945,36,60998,60893,3780,2026-07-13
577891,M,2026-07-13,12426,14075,10,27608,6489,211190,2026-07-13
843301,F,2026-07-13,61165,23817,1,93698,11819,81879,2026-07-13
746862,F,2026-07-13,76530,19069,43,69705,19837,2144324,2026-07-13
96013,M,2026-07-13,76842,10857,16,3768,34,59744,2026-07-13
267391,M,2026-07-13,71849,42912,33,20867,10161,353298,2026-07-13
568308,F,2026-07-13,30067,7435,43,6782,5865,39431,2026-07-13
17504,F,2026-07-13,69483,17032,24,88054,70802,414048,2026-07-13
361867,M,2026-07-13,68137,10943,7,53985,1751,365638,2026-07-13
65500,M,2026-07-13,24516,28696,27,51136,30476,557820,2026-07-13
188247,F,2026-07-13,75356,24643,10,26041,22001,40400,2026-07-13
161473,M,2026-07-13,3017,23855,31,58564,13783,1388211,2026-07-13
900958,M,2026-07-13,68116,643,22,57790,41761,352638,2026-07-13
237216,F,2026-07-13,33228,31664,16,4047,413,58144,2026-07-13
827111,M,2026-07-13,27814,43643,47,27964,24331,170751,2026-07-13
229440,M,2026-07-13,539,30071,31,84251,62774,665787,2026-07-13
275523,F,2026-07-13,56638,23273,87,60613,17227,3774582,2026-07-13
199546,F,2026-07-13,71103,47388,53,68356,49396,1004880,2026-07-13
158372,M,2026-07-13,76778,27908,41,5920,2982,120458,2026-07-13
726644,F,2026-07-13,80418,31751,54,28641,26096,137430,2026-07-13
167272,M,2026-07-13,41738,19187,67,15939,15243,46632,2026-07-13
961966,F,2026-07-13,54021,26840,30,20798,2793,540150,2026-07-13
303614,F,2026-07-13,55922,2828,79,83071,71433,919402,2026-07-13
900509,M,2026-07-13,27181,31584,33,42165,33341,291192,2026-07-13
690161,F,2026-07-13,10826,6869,5,96750,96108,3210,2026-07-13
179673,M,2026-07-13,57459,12939,8,19278,12504,54192,2026-07-13
169552,F,2026-07-13,22698,24096,31,63178,13555,1538313,2026-07-13
188098,F,2026-07-13,12761,979,5,88823,67184,108195,2026-07-13
122227,M,2026-07-13,38753,31075,60,31842,5994,1550880,2026-07-13
911437,M,2026-07-13,15998,40307,37,81523,52566,1071409,2026-07-13
160520,F,2026-07-13,48352,20494,31,7996,3032,153884,2026-07-13
359786,M,2026-07-13,18649,3080,13,64935,10126,712517,2026-07-13
527289,F,2026-07-13,49040,46753,2,87329,65487,43684,2026-07-13
872181,M,2026-07-13,10192,24002,37,33117,21400,433529,2026-07-13
445581,M,2026-07-13,36684,17263,16,81599,35571,736448,2026-07-13
829630,F,2026-07-13,51294,9567,29,20555,816,572431,2026-07-13
797145,F,2026-07-13,12210,27303,2,40570,32415,16310,2026-07-13
437815,M,2026-07-13,10802,44117,25,29298,1945,683825,2026-07-13
700647,F,2026-07-13,16030,2865,32,7758,2089,181408,2026-07-13
941809,F,2026-07-13,6938,48021,34,49148,32874,553316,2026-07-13
807312,M,2026-07-13,4671,41003,8,24769,9047,125776,2026-07-13
896619,F,2026-07-13,8205,1258,67,80634,18928,4134302,2026-07-13
614571,F,2026-07-13,74827,20051,16,56971,15314,666512,2026-07-13
152997,F,2026-07-13,48272,34796,55,90124,78513,638605,2026-07-13
538405,F,2026-07-13,73216,900,19,90659,43700,892221,2026-07-13
945015,M,2026-07-13,75355,44300,7,90315,12112,547421,2026-07-13
402867,F,2026-07-13,72656,49199,23,3918,1905,46299,2026-07-13
801026,M,2026-07-13,64774,47895,19,20763,10301,198778,2026-07-13
408575,F,2026-07-13,39445,23537,26,39366,6460,855556,2026-07-13
601334,M,2026-07-13,30012,21825,1,65474,46785,18689,2026-07-13
150304,M,2026-07-13,38130,6001,11,61248,23124,419364,2026-07-13
130875,M,2026-07-13,14895,47157,13,61645,36104,332033,2026-07-13
904368,F,2026-07-13,40957,48272,2,87304,6886,160836,2026-07-13
881641,M,2026-07-13,24317,23618,28,13286,12003,35924,2026-07-13
776893,F,2026-07-13,80405,24910,5,1100,150,4750,2026-07-13
54486,F,2026-07-13,77022,25346,57,5073,2420,151221,2026-07-13
774088,M,2026-07-13,38407,48598,4,86749,1341,341632,2026-07-13
294188,F,2026-07-13,3073,35906,61,31640,7578,1467782,2026-07-13
293253,M,2026-07-13,79554,13689,56,22981,17252,320824,2026-07-13
617250,F,2026-07-13,13881,6334,71,29388,19006,737122,2026-07-13
869461,M,2026-07-13,61736,6826,25,12468,1610,271450,2026-07-13
344919,F,2026-07-13,66187,25771,36,85565,76387,330408,2026-07-13
154224,M,2026-07-13,71058,2688,68,66833,57707,620568,2026-07-13
175893,F,2026-07-13,69686,956,88,54382,16415,3341096,2026-07-13
278653,F,2026-07-13,65398,48767,15,14992,3818,167610,2026-07-13
864965,M,2026-07-13,73990,18111,41,18428,4237,581831,2026-07-13
881704,M,2026-07-13,19931,33541,78,28443,11679,1307592,2026-07-13
531948,F,2026-07-13,36894,2640,35,88995,72108,591045,2026-07-13
908415,M,2026-07-13,14752,27822,1,7148,2806,4342,2026-07-13
644763,F,2026-07-13,49220,22852,1,90734,11975,78759,2026-07-13
523126,F,2026-07-13,34751,11594,14,84604,72117,174818,2026-07-13
475198,M,2026-07-13,16851,11559,12,3713,3412,3612,2026-07-13
905182,M,2026-07-13,72907,25198,10,48788,11460,373280,2026-07-13
464368,F,2026-07-13,41094,32430,5,64990,20219,223855,2026-07-13
236158,M,2026-07-13,35166,26948,71,77987,43023,2482444,2026-07-13
670431,F,2026-07-13,64451,15647,16,52905,52014,14256,2026-07-13
755563,M,2026-07-13,7933,21290,41,45217,34459,441078,2026-07-13
2012,F,2026-07-13,83557,25657,41,2638,1235,57523,2026-07-13
681368,M,2026-07-13,23394,5396,41,50785,40354,427671,2026-07-13
809895,F,2026-07-13,67552,34757,55,48518,23558,1372800,2026-07-13
259446,M,2026-07-13,11885,18824,53,51163,624,2678567,2026-07-13
832891,M,2026-07-13,48575,23123,73,51567,47842,271925,2026-07-13
9867,M,2026-07-13,86,37530,48,11571,8698,137904,2026-07-13
6099,F,2026-07-13,70532,36984,20,78694,63911,295660,2026-07-13
585477,F,2026-07-13,798,40422,41,44812,28715,659977,2026-07-13
83093,M,2026-07-13,26586,37483,12,96847,29866,803772,2026-07-13
926435,M,2026-07-13,8569,18634,62,74063,36569,2324628,2026-07-13
314976,M,2026-07-13,54532,44336,12,79191,35504,524244,2026-07-13
844887,M,2026-07-13,74033,21510,2,9692,667,18050,2026-07-13
34036,F,2026-07-13,43585,17430,6,41065,33584,44886,2026-07-13
288744,F,2026-07-13,27671,35186,40,92858,60828,1281200,2026-07-13
107638,M,2026-07-13,44566,46983,20,4997,323,93480,2026-07-13
672689,M,2026-07-13,57052,2557,68,53172,14211,2649348,2026-07-13
466730,F,2026-07-13,60162,14118,16,35536,2617,526704,2026-07-13
296626,M,2026-07-13,19902,25783,9,86029,64253,195984,2026-07-13
353407,M,2026-07-13,42509,20901,23,67685,46659,483598,2026-07-13
817731,F,2026-07-13,58927,37516,48,29654,20847,422736,2026-07-13
225006,F,2026-07-13,75002,43018,63,39706,15707,1511937,2026-07-13
381173,M,2026-07-13,11364,21084,69,82609,51833,2123544,2026-07-13
895269,F,2026-07-13,85809,30940,9,35680,34743,8433,2026-07-13
345676,M,2026-07-13,5207,46184,1,81574,77381,4193,2026-07-13
247323,M,2026-07-13,36521,24584,52,53260,51954,67912,2026-07-13
52963,M,2026-07-13,64604,36287,6,75487,67144,50058,2026-07-13
124020,F,2026-07-13,36670,46186,28,14172,11723,68572,2026-07-13
641329,M,2026-07-13,17767,6079,21,64813,48292,346941,2026-07-13
933724,F,2026-07-13,7690,4277,51,12025,9670,120105,2026-07-13
772525,M,2026-07-13,12787,47016,18,30622,30595,486,2026-07-13
501389,F,2026-07-13,22338,31551,23,86844,13525,1686337,2026-07-13
652111,M,2026-07-13,2858,24979,4,48695,26113,90328,2026-07-13
371455,F,2026-07-13,13818,41020,11,17097,1664,169763,2026-07-13
155678,M,2026-07-13,77818,49188,3,68827,22729,138294,2026-07-13
82062,F,2026-07-13,66911,34120,44,14938,9240,250712,2026-07-13
622560,F,2026-07-13,54625,25963,22,41455,37436,88418,2026-07-13
31541,M,2026-07-13,80035,20944,28,47786,40780,196168,2026-07-13
245451,M,2026-07-13,21548,44611,17,76859,20910,951133,2026-07-13
251964,F,2026-07-13,52748,15140,17,31933,28313,61540,2026-07-13
947845,F,2026-07-13,48294,39272,4,85557,12080,293908,2026-07-13
750404,M,2026-07-13,58117,2163,22,85880,53588,710424,2026-07-13
437110,F,2026-07-13,40683,41274,71,2714,1663,74621,2026-07-13
943764,F,2026-07-13,22106,10959,52,59304,14232,2343744,2026-07-13
887445,M,2026-07-13,61292,39718,44,41104,22198,831864,2026-07-13
10991,F,2026-07-13,72538,17862,31,39585,10516,901139,2026-07-13
725440,M,2026-07-13,39070,21791,0,26000,23436,0,2026-07-13
676072,M,2026-07-13,53542,43311,63,95015,7541,5510862,2026-07-13
870728,F,2026-07-13,83888,15240,64,25659,9361,1043072,2026-07-13
796811,F,2026-07-13,81619,38575,32,49422,21849,882336,2026-07-13
446670,M,2026-07-13,81586,47337,49,75899,31566,2172317,2026-07-13
96434,M,2026-07-13,76717,47886,19,51749,41920,186751,2026-07-13
740939,F,2026-07-13,59548,9536,28,29404,21151,231084,2026-07-13
4197,M,2026-07-13,37608,36483,11,21576,12421,100705,2026-07-13
103689,M,2026-07-13,50408,21759,83,90184,46819,3599295,2026-07-13
420954,F,2026-07-13,72474,34520,1,98839,22978,75861,2026-07-13
504227,M,2026-07-13,80697,27635,19,64540,1097,1205417,2026-07-13
623924,M,2026-07-13,62383,34219,30,2664,2218,13380,2026-07-13
568048,F,2026-07-13,49247,20103,16,27522,25903,25904,2026-07-13
673171,M,2026-07-13,30086,21362,2,70958,29728,82460,2026-07-13
218132,M,2026-07-13,13230,18108,18,67840,45934,394308,2026-07-13
235916,F,2026-07-13,55726,27319,18,10987,387,190800,2026-07-13
473110,M,2026-07-13,54055,22919,9,55889,34910,188811,2026-07-13
14269,M,2026-07-13,4767,28264,1,84849,50685,34164,2026-07-13
178372,M,2026-07-13,24588,30478,1,33295,8867,24428,2026-07-13
712681,F,2026-07-13,42763,37958,74,12561,9124,254338,2026-07-13
684061,F,2026-07-13,32911,15555,34,82262,17949,2186642,2026-07-13
347992,F,2026-07-13,52338,3144,1,85778,32957,52821,2026-07-13
641289,F,2026-07-13,78668,18751,42,69373,65315,170436,2026-07-13
746152,F,2026-07-13,29495,28605,38,98463,128,3736730,2026-07-13
260010,M,2026-07-13,47055,15064,28,28773,11537,482608,2026-07-13
887350,F,2026-07-13,63128,4218,51,22548,15080,380868,2026-07-13
297736,M,2026-07-13,26508,11145,29,83807,83490,9193,2026-07-13
151827,F,2026-07-13,67627,32081,42,21677,14456,303282,2026-07-13
74704,F,2026-07-13,50308,19589,24,20226,18153,49752,2026-07-13
612804,F,2026-07-13,70550,39003,80,10535,4952,446640,2026-07-13
319888,M,2026-07-13,60724,4876,29,2105,0,61045,2026-07-13
281746,F,2026-07-13,5649,7547,0,39725,8576,0,2026-07-13
772489,M,2026-07-13,73643,20979,29,85111,61558,683037,2026-07-13
940417,F,2026-07-13,22380,31776,64,42407,30872,738240,2026-07-13
732430,F,2026-07-13,9655,40572,23,44953,43642,30153,2026-07-13
115663,F,2026-07-13,55016,925,4,57942,14519,173692,2026-07-13
638892,M,2026-07-13,72058,49801,11,20253,5150,166133,2026-07-13
878151,M,2026-07-13,58518,44800,21,46635,24666,461349,2026-07-13
595450,F,2026-07-13,65119,8801,33,89620,57159,1071213,2026-07-13
98719,M,2026-07-13,3956,13243,1,14309,12618,1691,2026-07-13
141652,M,2026-07-13,2046,49954,4,23437,19828,14436,2026-07-13
831839,M,2026-07-13,69330,38288,19,26617,19667,132050,2026-07-13
978651,M,2026-07-13,7506,42516,4,71529,7267,257048,2026-07-13
652448,M,2026-07-13,11888,16387,11,82541,71498,121473,2026-07-13
23646,M,2026-07-13,37603,36996,53,92386,49242,2286632,2026-07-13
341160,M,2026-07-13,78911,9011,41,63477,27128,1490309,2026-07-13
614600,F,2026-07-13,74690,9838,37,53,49,148,2026-07-13
819261,F,2026-07-13,25384,31293,16,87058,56805,484048,2026-07-13
322524,F,2026-07-13,54971,9658,50,51589,39027,628100,2026-07-13
611566,F,2026-07-13,56530,43196,71,92786,65067,1968049,2026-07-13
172496,M,2026-07-13,67068,11037,5,32572,21829,53715,2026-07-13
554894,F,2026-07-13,43342,27721,33,63228,32904,1000692,2026-07-13
196079,M,2026-07-13,72594,17657,48,19863,5672,681168,2026-07-13
492977,M,2026-07-13,70784,41100,10,74526,57803,167230,2026-07-13
301994,F,2026-07-13,57202,35227,18,83167,38668,800982,2026-07-13
427316,F,2026-07-13,81232,13784,49,69867,40765,1425998,2026-07-13
54506,M,2026-07-13,31178,39894,12,56675,24083,391104,2026-07-13
991893,M,2026-07-13,10764,7572,17,78359,9006,1179001,2026-07-13
990843,M,2026-07-13,82907,15303,53,77356,71466,312170,2026-07-13
78720,M,2026-07-13,45938,42050,28,45433,11394,953092,2026-07-13
419688,F,2026-07-13,43358,3145,55,85027,74254,592515,2026-07-13
231393,F,2026-07-13,16170,47237,24,92709,54193,924384,2026-07-13
61345,F,2026-07-13,20466,30724,53,6178,3910,120204,2026-07-13
800314,F,2026-07-13,40565,8543,49,11046,1351,475055,2026-07-13
877866,M,2026-07-13,429,10365,6,76950,56778,121032,2026-07-13
197044,M,2026-07-13,52165,26627,68,48786,5227,2962012,2026-07-13
357005,M,2026-07-13,16251,34257,19,77492,50523,512411,2026-07-13
449313,M,2026-07-13,40132,33266,37,27720,3924,880452,2026-07-13
887877,M,2026-07-13,65271,20390,16,18568,14798,60320,2026-07-13
852435,M,2026-07-13,40818,49996,92,52338,35448,1553880,2026-07-13
537358,M,2026-07-13,69714,28980,15,12240,11048,17880,2026-07-13
460294,F,2026-07-13,75822,9813,38,63971,42766,805790,2026-07-13
544349,F,2026-07-13,6865,35575,17,62616,19928,725696,2026-07-13
532635,M,2026-07-13,69488,27820,2,92511,24197,136628,2026-07-13
326002,F,2026-07-13,55473,39139,23,87005,2823,1936186,2026-07-13
639463,M,2026-07-13,19403,17333,58,52892,15560,2165256,2026-07-13
789592,F,2026-07-13,18027,30640,11,69640,15150,599390,2026-07-13
637535,F,2026-07-13,8145,35025,64,37582,8320,1872768,2026-07-13
988277,M,2026-07-13,27554,42439,65,83980,5736,5085860,2026-07-13
244562,M,2026-07-13,18520,9440,1,76623,43967,32656,2026-07-13
465111,M,2026-07-13,35284,34504,29,79763,68960,313287,2026-07-13
250237,F,2026-07-13,8976,9694,19,65883,22873,817190,2026-07-13
749949,M,2026-07-13,76509,7066,67,28105,11611,1105098,2026-07-13
100775,M,2026-07-13,80904,39881,64,34832,21860,830208,2026-07-13
763876,M,2026-07-13,84001,19903,5,48081,10836,186225,2026-07-13
380371,F,2026-07-13,15974,25681,11,15367,14002,15015,2026-07-13
567581,F,2026-07-13,10017,14523,8,8521,2390,49048,2026-07-13
425754,F,2026-07-13,34976,36813,20,60915,39853,421240,2026-07-13
500272,M,2026-07-13,79199,8801,36,89620,49453,1446012,2026-07-13
332188,M,2026-07-13,18308,14284,17,29882,10892,322830,2026-07-13
619216,F,2026-07-13,53065,5579,17,7532,2825,80019,2026-07-13
802770,M,2026-07-13,7785,11003,4,93812,23077,282940,2026-07-13
320342,F,2026-07-13,53438,42671,40,25988,24035,78120,2026-07-13
161379,F,2026-07-13,77813,37714,60,81554,70257,677820,2026-07-13
779561,M,2026-07-13,52865,30320,20,35006,9286,514400,2026-07-13
728503,M,2026-07-13,28457,17419,32,92977,85268,246688,2026-07-13
4827,F,2026-07-13,45496,23206,44,50391,39454,481228,2026-07-13
372393,M,2026-07-13,26701,18574,10,11435,10185,12500,2026-07-13
794326,M,2026-07-13,12366,12260,44,58043,31877,1151304,2026-07-13
355687,F,2026-07-13,29284,18507,16,44298,13785,488208,2026-07-13
49653,F,2026-07-13,16189,18979,16,52658,31775,334128,2026-07-13
148729,F,2026-07-13,1919,24698,21,86567,24722,1298745,2026-07-13
619773,M,2026-07-13,34843,8211,31,79623,1777,2413226,2026-07-13
896357,F,2026-07-13,76878,8718,20,71930,65936,119880,2026-07-13
816088,M,2026-07-13,73465,9461,4,35219,22302,51668,2026-07-13
477907,F,2026-07-13,72295,1765,26,2673,730,50518,2026-07-13
505871,M,2026-07-13,14977,30080,62,7754,4246,217496,2026-07-13
179996,M,2026-07-13,62501,33017,28,5366,762,128912,2026-07-13
393627,M,2026-07-13,47407,24503,39,85166,17801,2627235,2026-07-13
305196,M,2026-07-13,85566,13259,53,41297,13125,1493116,2026-07-13
712803,F,2026-07-13,25699,966,13,46029,31497,188916,2026-07-13
985918,F,2026-07-13,61233,19021,24,2493,406,50088,2026-07-13
197187,F,2026-07-13,68343,30982,49,6109,3037,150528,2026-07-13
977527,F,2026-07-13,82027,44020,6,50004,13641,218178,2026-07-13
122632,F,2026-07-13,51513,794,29,13752,6505,210163,2026-07-13
879717,M,2026-07-13,44941,30153,16,71735,38181,536864,2026-07-13
134710,F,2026-07-13,39457,48988,19,37065,10206,510321,2026-07-13
331068,F,2026-07-13,72028,43601,60,8861,3411,327000,2026-07-13
128052,F,2026-07-13,81027,2056,19,46515,24269,422674,2026-07-13
6802,M,2026-07-13,38142,6483,66,70856,23878,3100548,2026-07-13
716016,M,2026-07-13,20570,8839,76,38216,17623,1565068,2026-07-13
92911,M,2026-07-13,78370,40410,53,9364,7335,107537,2026-07-13
69326,M,2026-07-13,38464,42153,5,28041,9648,91965,2026-07-13
199767,M,2026-07-13,16546,14296,12,24722,331,292692,2026-07-13
993958,F,2026-07-13,78125,1647,66,14539,10547,263472,2026-07-13
477735,M,2026-07-13,42534,45143,2,22298,3830,36936,2026-07-13
939721,F,2026-07-13,52496,11903,5,99866,39088,303890,2026-07-13
899456,F,2026-07-13,4485,47890,81,79652,56908,1842264,2026-07-13
664202,M,2026-07-13,14496,17115,25,83306,35586,1193000,2026-07-13
335541,F,2026-07-13,67263,36562,68,40439,24901,1056584,2026-07-13
776497,F,2026-07-13,77304,11516,18,74990,25743,886446,2026-07-13
577062,F,2026-07-13,10525,6879,2,47345,26244,42202,2026-07-13
282188,F,2026-07-13,29725,16197,26,6905,6022,22958,2026-07-13
645531,M,2026-07-13,33728,12914,33,60141,21542,1273767,2026-07-13
710829,F,2026-07-13,24866,24408,77,61215,60355,66220,2026-07-13
763434,F,2026-07-13,70159,20060,58,54627,53121,87348,2026-07-13
484692,F,2026-07-13,49656,8796,1,29434,3992,25442,2026-07-13
749575,F,2026-07-13,84215,46334,57,5300,4187,63441,2026-07-13
175702,F,2026-07-13,56710,19791,14,42704,40730,27636,2026-07-13
489843,F,2026-07-13,38825,46736,57,23512,7,1339785,2026-07-13
905335,M,2026-07-13,15405,9202,49,42941,40246,132055,2026-07-13
349384,M,2026-07-13,19660,33340,36,31016,8248,819648,2026-07-13
771772,F,2026-07-13,14440,4728,32,994,114,28160,2026-07-13
775074,F,2026-07-13,1681,18221,95,29136,973,2675485,2026-07-13
628269,M,2026-07-13,61938,23031,25,99987,44452,1388375,2026-07-13
143841,F,2026-07-13,27389,40355,70,23034,7262,1104040,2026-07-13
809299,F,2026-07-13,5345,33352,58,11913,4789,413192,2026-07-13
868932,F,2026-07-13,8114,39336,60,13203,12219,59040,2026-07-13
288516,F,2026-07-13,6047,28277,2,36244,33412,5664,2026-07-13
495805,F,2026-07-13,34269,7334,5,36456,17534,94610,2026-07-13
595956,F,2026-07-13,5030,42881,35,53762,35558,637140,2026-07-13
136330,M,2026-07-13,34075,36482,9,67705,31206,328491,2026-07-13
924255,F,2026-07-13,83747,32721,16,31257,29344,30608,2026-07-13
492541,F,2026-07-13,3205,26607,26,252,72,4680,2026-07-13
756358,M,2026-07-13,62281,42676,33,81129,20983,1984818,2026-07-13
315192,F,2026-07-13,32494,35705,3,98008,29104,206712,2026-07-13
376494,F,2026-07-13,17876,36155,59,2311,1410,53159,2026-07-13
426231,M,2026-07-13,30132,34729,6,36232,25494,64428,2026-07-13
175712,M,2026-07-13,39616,4132,21,94682,68681,546021,2026-07-13
181144,M,2026-07-13,78728,6630,20,60844,56656,83760,2026-07-13
368817,F,2026-07-13,39304,30928,18,36075,10414,461898,2026-07-13
203035,F,2026-07-13,71443,16833,49,8139,3569,223930,2026-07-13
614390,F,2026-07-13,48617,45079,55,34889,15132,1086635,2026-07-13
440005,F,2026-07-13,5381,34433,59,99821,26057,4352076,2026-07-13
491741,F,2026-07-13,37389,49659,27,73104,10660,1685988,2026-07-13
99929,F,2026-07-13,86105,31944,78,41804,40662,89076,2026-07-13
597168,M,2026-07-13,17943,1816,44,33056,27668,237072,2026-07-13
916873,F,2026-07-13,34752,20763,1,11575,4942,6633,2026-07-13
162246,F,2026-07-13,58390,47120,26,15541,13209,60632,2026-07-13
752599,M,2026-07-13,75337,11632,53,68943,45920,1220219,2026-07-13
524950,M,2026-07-13,31459,1136,59,14426,6215,484449,2026-07-13
376165,F,2026-07-13,42566,24432,17,56162,24681,535177,2026-07-13
972118,F,2026-07-13,79318,25527,5,86402,81879,22615,2026-07-13
710050,F,2026-07-13,5763,41664,13,9401,2885,84708,2026-07-13
319595,F,2026-07-13,73171,10208,10,59815,29174,306410,2026-07-13
369276,M,2026-07-13,8154,40164,0,32329,13089,0,2026-07-13
221924,M,2026-07-13,57605,36497,42,62036,35160,1128792,2026-07-13
392995,M,2026-07-13,70994,7241,39,15485,5785,378300,2026-07-13
18874,F,2026-07-13,16365,33917,43,55777,33315,965866,2026-07-13
665705,F,2026-07-13,78742,7242,23,79344,73317,138621,2026-07-13
328611,F,2026-07-13,31286,27064,14,73037,31950,575218,2026-07-13
776465,M,2026-07-13,45916,48933,94,92223,2901,8396268,2026-07-13
976943,F,2026-07-13,3890,15501,70,72791,9999,4395440,2026-07-13
272416,F,2026-07-13,85420,7018,71,22139,18734,241755,2026-07-13
178650,F,2026-07-13,35673,22191,18,42324,8152,615096,2026-07-13
747693,F,2026-07-13,25643,13232,37,47222,2132,1668330,2026-07-13
865926,F,2026-07-13,27330,23190,6,24486,3169,127902,2026-07-13
85021,F,2026-07-13,15016,8660,53,32590,20865,621425,2026-07-13
441298,F,2026-07-13,15613,44433,59,56551,22536,2006885,2026-07-13
266717,M,2026-07-13,3442,48387,44,67159,5274,2722940,2026-07-13
933267,M,2026-07-13,42678,32905,78,7254,4979,177450,2026-07-13
751280,M,2026-07-13,37047,41189,50,59023,54342,234050,2026-07-13
757829,F,2026-07-13,45185,46775,9,35788,33047,24669,2026-07-13
850142,F,2026-07-13,4867,39466,48,63342,59027,207120,2026-07-13
807368,M,2026-07-13,71755,36085,59,94719,2165,5460686,2026-07-13
939189,M,2026-07-13,3128,45048,20,73228,42035,623860,2026-07-13
416646,F,2026-07-13,15403,17238,10,44325,18689,256360,2026-07-13
867896,M,2026-07-13,25895,11857,62,40253,27249,806248,2026-07-13
